Job ID|Job Title|Job URL|Main Location|Company_Name|Salary|Job Description|JD len
09bc9a95a490c25e|People and Culture Coordinator|https://www.indeed.com/viewjob?jk=09bc9a95a490c25e|Milan, IT|Four Seasons||"
 People and Culture Coordinator: 
 
 About Four Seasons Hotels and Resorts: 
 At Four Seasons, we believe in recognizing a familiar face, welcoming a new one and treating everyone we meet the way we would want to be treated ourselves. Whether you work with us, stay with us, live with us or discover with us, we believe our purpose is to create impressions that will stay with you for a lifetime. It comes from our belief that life is richer when we truly connect to the people and the world around us. 
 
 About Four Seasons Hotel Milano: 
 Welcome to Four Seasons Hotel Milano, a legendary sanctuary within Milan’s Quadrilatero della Moda – the luxury fashion district. 
 Opened in 1993, the Hotel was the company’s second property in Europe. A 15th-century convent turned sophisticated garden retreat, the Hotel’s meticulous restoration subtly incorporates historic references into its timeless style. Fragments of frescoes, a beautiful emblem of the building’s sanctified past, create a meditative backdrop for relaxed elegant interiors with classic architectural flourishes. 
 
 The Role of People and Culture Coordinator: 
 We currently have an opportunity for a talented People and Culture Coordinator to join our iconic hotel, Four Seasons Milan! 
 
 Reporting into the Assistant Director of People and Culture, you will be responsible for providing general People and Culture support to all employees and administrative support to the People and Culture team; with the overall goal being that the hotel is perceived as the Employer of Choice in your destination. 
 You will be the Cultural Advocate of the Golden Rule in every employee action in your hotel and responsibilities will include being the first point of contact for general inquiries, ordering of all team office supplies and collateral, processing invoices, People and Culture data audits, reporting, processing day to day People and Culture actions in our HR system, assisting in coordinating onsite training and orientations, assisting in coordinating all employee related events and initiatives, assisting with recruitment including responding to applications, checking references and processing new hire paperwork, and supporting People and Culture initiatives. 
 
 Our Ideal People and Culture candidate will have: 
 1 – 2 years of HR experience, have a passion for people, be an employee champion, a team-player, have the highest level of integrity and transparency, strong interpersonal and relationship-building skills, attention to detail, and the ability to multi-task with excellent organizational skills. 
 
 You must possess the legal right to work in Italy and have fluency in Italian and English. 
 
 Four Seasons Hotels and Resorts can offer what many hospitality professionals dream of; the opportunity to build a life-long career with global potential and a real sense of pride in work well done. We look for talent who share the Golden Rule – people who, by nature, believe in treating others as we would have them treat us. As Four Seasons works towards phenomenal growth in the next decade, our most valuable partners continue to be our talent, with whom we have a strong relationship based on the Golden Rule. This relationship is made tangible by the awards received year after year by Four Seasons on a corporate level, as well as by our hotels, resorts and residences around the world, making us an undisputed “employer of choice.”

"|3431
c04ec2393503fa53|Executive Assistant - Milan|https://www.indeed.com/viewjob?jk=c04ec2393503fa53|Milan, IT|Brunswick Group||"
 Opportunity 
  The Executive Assistant role within the Company is responsible for supporting various levels of personnel across the Client Handling Team and Client Accounts, as well as being part of the Assistant team. Supporting the Partners and Client Handlers on a more 1:1 level alongside the administrative running of client account teams with a broad experience of Brunswick offers and specialisms. 
  Primary Responsibilities 
  PA support to Partners and members of the Client Handling Teams: 
  Provide PA support to include the below: 
  
  Diary and email management 
  Document & Presentation production 
  Extensive Travel arrangements including visas 
  Entertaining co-ordination & logistics e.g. dinners and events 
  Drafting correspondence, agendas, invites etc. 
  Expenses & Timesheets 
  Some ad hoc Personal support 
  Provide team support to Client Accounts: 
  Arranging meetings & Conference calls (both internally and externally across the UK & Internationally) 
  Administrative duties 
  Relationship management of various suppliers 
  Creating and formatting numerous client documents and presentations, in line with Company Branding Guidelines e.g. New Business Pitches, Announcement Day documents using both Word and PowerPoint. 
  Client Liaison 
  RNS releases 
  Extensive email management 
  Intranet database maintenance 
  Information gathering & basic research searches for Journalist / Client information using Factiva / Gorkana – (Training provided) 
  Updating Sector Credentials 
  Provide cover for Office Manager for holiday or sickness 
 
 Knowledge, Skills, and Competencies 
 
  Skilled in the account admin running of numerous Brunswick offers/mandates including Financial Calendar support (results), M&A, IPO's etc and supporting on all RNS uploads 
  Strong ability to work autonomously 
  Actively finds solutions to enable the teams to complete tasks or attend meetings. 
  Ability to pre-empt issues or problems before they arise, working close with the account teams and charges to find solutions. 
  Ability to work under pressure and deliver. 
  Displays importance of discretion and confidentiality 
  Responsible for the proactive management of inbox and calendar for Partners and teams 
  Responds to emails and is confident to make suggestions/decisions on behalf of account teams and charges. 
  Excellent administration skills. 
  Strong attention to detail 
  A high standard of the English language (both written and verbal) is essential. 
  Ability to multi-task, work proactively and independently and have advanced communication skills (both verbal and written). 
  Strong project/account management skills. 
  Ability to embed themselves within the business to understand the firm's strategy, direction and approach. 
  Ability to quickly build relationships both internally and externally with charges, colleagues and clients at all levels. 
  Can-do, positive attitude, Strong ownership and self-motivation coupled with strong accountability for tasks and solutions focused. 
  Anticipates diary/calendar changes and responds accordingly, including anticipating necessary pre-brief or debrief meetings. 
  Looks ahead and helps prepare teams for upcoming events or meetings and keeps a day and week-ahead view. 
  Supports Partners directly with their clients and teams and where necessary providing administrative, presentation or research support to ensure client projects can be delivered at times of time pressure or resource constraints. 
  Continuing to learn and drive their personal development whilst being a role model and mentor to peers and colleagues, team player. 
 
 Our Commitment to Diversity, Equity and Inclusion 
  Maintaining and strengthening a diverse workforce and inclusive workplace are pillars of Brunswick's culture and key to our future success. Valuing and supporting every colleague as an individual while helping them reach their full potential is critical to attracting and developing our greatest strength – our people. By embracing our differences and diverse perspectives we create richer experiences within our firm and enhance the quality of the ideas and advice that we deliver to our clients. 
  Brunswick is an equal opportunities employer and our Equal Opportunities Policy is available on request. 
  About Brunswick Group 
  Brunswick is a critical issues firm. We advise the world's leading companies on how to navigate the critical issues they face and engage with their critical stakeholders. 
  Our purpose is to help our clients play their role in the world more successfully. We help the leaders of the world's great value-creating organizations operate successfully across the increasingly complex and fast-changing arenas of finance, politics and society at large. 
  Brunswick is one firm globally, operating as a single profit centre. This allows us to respond seamlessly and effectively to clients' needs wherever they are in the world. 
  Background 
  Founded in London in 1987, Brunswick's global partnership has grown organically to 27 offices in 18 countries. We began as a M&A and financial communications firm and, over time, expanded our capabilities to provide expert advice to our clients on a range of business critical issues. We invested in new offices, sector teams and practice groups including investor engagement; shareholder activism; governance; regulatory and public affairs, including geopolitical; crisis; litigation; social issues including climate change and diversity, equity and inclusion; cybersecurity, data and privacy; employee engagement; digital communications; opinion research and analysis, and; creative services. 
  Our CEO is Neal Wolin, based in Washington, D.C. Our Chairman is Sir Alan Parker, based in London.
"|5778
e68cdba229da9a05|Accounting Support (INTERNSHIP)|https://www.indeed.com/viewjob?jk=e68cdba229da9a05|Milan, IT|Samsung Electronics|Full-time, Internship|"
 
  Position Summary
 
  Support understand the general ledger accounting standards and reconciliation of accounts.
 
 
   Role and Responsibilities
 
 
 
   Support understand online accounting process flow;
 
 
   Comparing system reports to balances and verify entries
 
 
   Reconciling orders and invoices identifying and understanding discrepancies;
 
 
   Collaborating with internal departments to gather, test and analyse data;
 
 
   Support monthly closing reports, accounting audit.
 
 
 
   Skills and Qualifications
 
 
 
   Bachelor's Degree in Accounting;
 
 
   MS Suite Proficiency;
 
 
   Prior experience in similar roles;
 
 
   Precision, accuracy, attantion to details;
 
 
   Fluent English;
 
 
   accounting knowledge;
 
 
   SAP.
 

"|761
5e0d966fcd90b672|Program and Project Management - Internship|https://www.indeed.com/viewjob?jk=5e0d966fcd90b672|Milan, IT|Arup|Full-time, Internship|"
 Dedicated to sustainable development, Arup is a collective of advisors and experts working across 140 countries. Founded to be both  humane and excellent, we collaborate with our clients and partners using imagination, technology and rigour to shape a better world. 
  We are looking for an Intern (STAGE/TIROCINIO) to join our Project and Program Management team within ARUP Milan Office, Italy. 
  Arup Project and Program Management manages building, industrial and infrastructure projects throughout the world. Our understanding of the design, tender and construction process and our ability to bring relevant technical experience to a project gives us the capacity to deliver projects of excellence that meet client requirements on time and within budget. 
  Requirements: 
  
  MS degree in Architecture or Management of the Build Environment 
  Bachelor’s degree in Architecture or Design 
  Good knowledge of Auto CAD 
  Knowledge of 3D Modelling (3D Studio, Revit or Rhino) 
  Demonstrated proficiency in Adobe Photoshop, InDesign, Illustrator and Acrobat, 
  Ability to manage multiple priorities and meet deadlines; 
  Ability to work independently as well as within a team environment; 
  Fluency in the English and Italian language. 
  
 The following will be considered a plus: 
 
  Interior design experience 
  Knowledge of rendering 
  Attendance of Project Management classes or courses 
  
 Rewards and Benefits 
  We offer a competitive salary at all levels and one of the best benefits packages in our sector. 
  Core benefits including flexible working arrangements are made available to support and safeguard your financial, physical and mental wellbeing. 
  Shape your time with us 
  Our goal is to shape a better world. And to do that, we need to make Arup a phenomenal place to work for everyone. If we want to solve problems for people around the world, we must seek and attract the best people from the widest talent pool and create an environment that supports and includes them. We aim to encourage a culture where people can be themselves and be valued for their contribution. This includes people with disabilities, so please discuss any adjustments that you may require throughout the selection and assessment process with your recruitment contact. 
  At Arup, you'll be an encouraged member of the team with opportunities to participate in cultural and social events with the local community (e.g. as a STEM ambassador) or by joining one of our staff networks for women, culture or LGBT+ people. You'll have access to a range of flexible working options – whether you're a parent, a carer, a student, or have a busy lifestyle - we recognise it's not always easy to commit to standard working hours so if you're interested in flexible start and finish times, working from home or working part-time, please let us know when you apply, and we'll discuss how this could work in your role. 
  Join us in shaping a better world. 
  We are an Equal Employment Opportunity (EEO) employer and welcome all qualified applicants. You will receive fair and impartial consideration without regard to sex, race, religion, national origin, age, sexual orientation, disability, veteran status, genetic data, or other legally protected status. We recognise that not all disabilities are visible and will make reasonable adjustments to cater for diverse applicants in the selection and assessment process.

"|3425
4a9aa3a57d14d4b0|QC Operations - Data Reviewer (Fixed Term Contract)|https://www.indeed.com/viewjob?jk=4a9aa3a57d14d4b0|Milan, IT|Thermo Fisher Scientific||"
 Job Description
 
  Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of approximately $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving sophisticated analytical challenges, growing efficiency in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them. Our global organization of more than 100,000 colleagues delivers an outstanding combination of innovative technologies, purchasing convenience and pharmaceutical services through our industry-leading brands, including Thermo Scientific, Applied Biosystems, Invitrogen, Fisher Scientific, Unity Lab Services, Patheon and PPD.
  Monza site is an outstanding pharmaceutical contract manufacturing and development facility, specialized in aseptic injectable drugs, with a growing focus on biologics. Joining more than 1800 colleagues on site, the selected candidate will experience an excellent, international, and fast-growing environment. With revenues exceeding $24 billion and the largest investment in R&D in the industry, we give our people the resources and chances to create meaningful contributions to the world.
 
  Responsibilities:
 
  to perform GMP data review quality control analytical testing of intermediates and finished product under GMP conditions for QC chemical and biochemical analysis release or as part of stability studies.
  to review paper and electronic data according to ALCOA+ pillar
  to maintain own training record and support other team members as require
  to participate in continuous improvement activities and look for further opportuniites to progress the team/department.
 
 
  EH&S:
 
  Understand emergency procedures and comply with safe systems of work.
  ensure compliance with environmental
  prompt reporting any near misses and breaches of rules
 
 
  Minimum requirement:
 
  degree in Chemistry or biochemical or strongly related scientific discipline would be an advantage
  previous experience as analyst in chemical/biochemical (ELISA test, HPLC)
  ability to work under critical timelines
  effective communication skills at all internal and external levels
  excellent attention to detail
  excellent organization skills
 
 
  Thermo Fisher Scientific is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, creed, religion, color, national or ethnic origin, citizenship, sex, sexual orientation, gender identity and expression, genetic information, veteran status, age or disability status.
"|2730
4ab289b3cb72b2aa|"Junior Consultant | ICT Strategy | Milano 1"|https://www.indeed.com/viewjob?jk=4ab289b3cb72b2aa|Milan, IT|KPMG|Internship|"
 ICT Strategy Internship Management Consulting – CIO Advisory Milano
  
  
 Harness the power of technology with a business strategy mindset.
  
  
 Nolan Norton is KPMG Advisory’s subsidiary specialized in IT Strategy and Management. At a time when technology has become the centerpiece of most organization’s transformation to digital business, our experienced teams support CIOs in the digital evolution of their journey, from strategy through execution and from vision to real value. You will join a young and friendly environment working for highly visible Top Tier clients within Financial Services, Energy, Public Sector and Consumer & Industrial Markets. 
 We like to enable motivated and promising junior candidates to develop a set of skills on different projects for national and international clients.  You will be involved in projects such as: 
 
  ICT Strategy: we help our clients to develop technology strategies and contemporary technology operating models 
  ICT Planning & Budgeting: we assist our clients to identify, prioritize, design and better target technology investments 
  Strategic Sourcing: we manage and provide governance and technical support during selection of make/buy options and suppliers across the entire set of ICT services 
  ICT Architecture: we enable clients to leverage on state of the art solutions for applications, infrastructures and TLC 
  ICT Governance and Organization: we address proper structure and sizing of ICT resources 
  ICT Cost right-sizing: we assess and suggest options to better address ICT spending and resources 
  PM(O): we support execution of the above mentioned strategies with content based management of initiatives
 
  
  
 To be the successful candidate, you will have:
  
  
 
  Master’s degree in Computer Engineering, Management Engineering, Telecommunication Engineering or Economics with a focus on technologies and innovation management 
  Proficiency in English, ideally improved through an educational/working experience abroad 
  Proficiency in Microsoft Office
 
  
  
 Your career and learning expectations will be met thanks to a solid and customized training offer specific for your area of interest, within a young, fast-paced, and meritocratic work environment. You are a problem solver, who never loses his/her focus, can easily build strong relationships and fosters collaboration. You are able to inspire confidence in our clients and empower change through high motivation and enthusiasm. You are challenged by dynamic and evolving working environments, where your unconventional thinking is highly appreciated. Businesses are demanding a broad mix of Advisory Services as they seek to address the myriad of challenges and opportunities presented by a persistently volatile and complex economic environment. Our Advisory experts work across the corporate health spectrum covering areas as diverse as profitability, transformation, technology, risk, growth, structure and operations.
  
  
 Required data will be managed in compliance with the European legislative Decree no. 679/2016 (General Data Protection Regulation - “GDPR”) and later modifications or integrations. For more information please refer at KPMG Privacy Policy. 
 Nolan Norton Italia S.r.l. is an equal opportunities employer.
  
  
 #LI-LZ1
"|3306
6bcf9600ecf7cd21|Talent Acquisition Intern|https://www.indeed.com/viewjob?jk=6bcf9600ecf7cd21|Milan, IT|Prysmian Group|Internship|"
 
  We are currently looking forward to working with a new colleague as 
  Talent Acquisition Intern, reporting to the Head of Talent Acquisition and Employer branding. You will join the corporate Talent Acquisition Team which is responsible for the design, delivery, and management of the global initiatives of recruiting and employer branding.
 
 
 
   Do you want to know more?
 
 
 
   Your role
 
 
 
   You will work with the team on the implementation of the strategic initiatives planned for 2023/2024
   Collaborating with your new colleagues, you will be focused on our Strategic Programs, Graduate and Professionals, to deliver the best experience and initiatives from a recruiting, employer branding and community management standpoint.
   As a team, we collaborate with our Talent Acquisitions teams globally and we support them for the delivery of our programs and employer branding strategy.
   You will work on reporting and materials development related to the initiatives such as internal training, communication, branding campaigns, community management and networking (associations, universities).
   Being a brand ambassador for the company is part of your mission; you will attend and organize events to support the employer branding initiatives for both an internal and external audience.
   You will create, review and post job descriptions when needed on different recruiting channels and update our ATS (Workday) accordingly.
   We work very closely with the Prysmian Group Academy team. You will be the link between the teams for the organization of inductions and learning sessions.
   You will be also involved in recruiting tools evaluation and reviews.
 
 
 
   About you
 
 
 
   You have an interest in talent acquisition and employer branding.
   Interest in organizing and managing recruiting and employer branding events.
   Working on data and reporting is something you enjoy doing as well.
   You love social media and technology; video making and digital marketing is something that you are comfortable with.
   Being part of an international team requires a high level of English language.
   Excellent communication and presentation skills.
   A specific degree field? We are not looking for a specific university degree.
 
 
 
   Prysmian Group, as an Equal Opportunity Employer, aims to attract and recruit individuals with diverse backgrounds, skills and abilities, who will enhance the quality of service and contribute to the Group’s success. Prysmian Group is committed to the development of an organization that prioritizes talent, where people feel respected, appreciated and free to fully express their human potential. Prysmian Group strongly believes that diversity drives meritocracy and brings significant value at all levels of the organization, increases the possibility of capturing market opportunities and maximizing value for our customers and shareholders. Prysmian Group bases its decisions on principles of equality, with evaluations based on the type of position and with a focus on best practices so individuals succeed based on their efforts and skills and their alignment with applicable job requirements.
   
   
  Line Managers, Hiring Managers, HR Corporate and HR Local are responsible for ensuring that diversity and inclusion are respected during the recruiting process. Unconscious bias and stereotypes must not influence our selection processes. We look for the best candidates and for the real value they can bring into the organization. We value meritocracy. We value diversity. We turn off our bias. All persons shall have the opportunity to be considered for employment without regard to their race, color, religion, national origin, ancestry, alienage or citizenship status, age, sex, gender, gender identity, gender expression, sexual orientation, marital status, disability, military service and veteran status, pregnancy, childbirth, and related medical conditions, or any other characteristic protected by applicable federal, state or local laws. Prysmian will endeavor to make a reasonable accommodation to the known physical or mental limitations of a qualified applicant with a disability unless the accommodation would impose an undue hardship on the operation of our business.
 
 
 
   Your application data will be treated according to our Data Protection Policy. If you believe you require assistance to complete this form or to participate in an interview, please let us know.
 

"|4474
3a15cb095a0cab38|BOTTEGA VENETA Project & Construction Intern|https://www.indeed.com/viewjob?jk=3a15cb095a0cab38|Milan, IT|Groupe Kering|Full-time, Internship|"

 
  Summary
  Bottega Veneta – inspiring individuality with innovative craftmanship since 1966. Creativity lies at the heart of all that we do. Born in Vicenza the house is rooted in Italian culture yet maintains a truly global outlook. An inclusive brand with exclusive products Bottega Veneta is as much of a feeling as it is an aesthetic.
 
 
   Job Description
 
 
   We are currently seeking a Project & Construction Intern as part of our dynamic team in Milan.
 
 
 
   How you will contribute?
 
 
 
   Support in Project Management activities for corporate construction/design projects
   Collection and analysis of data in construction sector
   Support to the Project Manager in the analysis of project drawings
   Drafting of presentations for internal and external meetings
   Drafting of minutes of the meetings
   Archiving of project documents
   Support in monitoring the progress of projects (costs, timing, quality)
 
 
 
   Who you are?
 
 
 
   University degree in Engineering, Architectural or equivalent.
   The ability to work as part of a team with flexibility, a positive attitude and under pressure.
   Have a positive & proactive attitude
   Fluent in Italian and English.
   Ability to work in team.
   Flexible and adaptable.
   Microsoft Office, CAD, Adobe Photoshop knowledge
 
 
 
   Why work with us?
 
 
 
   This is a fabulous opportunity to join the Kering adventure and to actively contribute to the development of the business by becoming part of a global Luxury Group that offers endless possibilities to learn and grow. Talent development is a managerial principle at Kering and we are committed to fostering internal mobility. Our common vision promotes leadership skills and helps every employee to reach their full potential in a stimulating and fulfilling workplace environment.
 
 
   Kering is committed to building a diverse workforce. We believe diversity in all its forms – gender, age, nationality, culture, religious beliefs and sexual orientation – enriches the workplace. It opens up opportunities for people to express their talent, both individually and collectively and it helps foster our ability to adapt to a changing world. As an Equal Opportunity Employer we welcome and consider applications from all qualified candidates, regardless of their background.
 
 
 
   Job Type
  Student (Fixed Term) (Trainee)
 
 
   Start Date
  2023-09-04
 
 
   Schedule
  Full time
 
 
   Organization
  Bottega Veneta S.R.L
"|2473
95acf28887be58eb|mRNA Scientist|https://www.indeed.com/viewjob?jk=95acf28887be58eb|Milan, IT|Thermo Fisher Scientific||"
 Job Description
 
  Thermo Fisher Scientific Inc. is the world leader in serving science, with annual revenue of more than $40 billion. Our Mission is to enable our customers to make the world healthier, cleaner and safer. Whether our customers are accelerating life sciences research, solving complex analytical challenges, increasing productivity in their laboratories, improving patient health through diagnostics or the development and manufacture of life-changing therapies, we are here to support them. Our global team delivers an unrivaled combination of innovative technologies, purchasing convenience and pharmaceutical services through our industry-leading brands, including Thermo Scientific, Applied Biosystems, Invitrogen, Fisher Scientific, Unity Lab Services, Patheon and PPD.
 
  We are seeking a highly motivated candidate for the role of Scientist in the mRNA Process and Analytical Development team in Monza (Italy). The candidate shall have strong upstream/downstream process development ability and is expected to work in a fast-paced environment with high self-motivation. The Scientist will work within the mRNA Process & Analytical Method Development Group and will contribute to the successful process & analytical methods development, improvements, and transfer of mRNA products to cGMP and QC groups. Key responsibilities will include hands-on laboratory development, mRNA process characterization & development for new products, process improvements, technical document drafting and updates.
 
 
  
   
     Responsibilities:
     
    
     Develop and implement scalable mRNA purification strategies, to generate highly pure material.
     Design, develop, and implement workflows for high-throughput mRNA production.
     Use a data-driven approach to progress development deliverables.
     Develop robust and scalable downstream processes at the laboratory scale for the purification of nucleic acids with chromatography.
     Conduct troubleshooting process performance issues.
     Support scale-up of upstream/downstream processes and technology transfer to the cGMP manufacturing and quality control (QC) groups for clinical material production/analysis.
     Perform routine bench work under limited supervision, effectively prioritize responsibilities and complete assignments on time.
     Discuss internally and with customers the progress of the activities proposing technical solutions.
     Able to analyze, interpret, and present results to project teams and write technical reports.
     Maintaining domain expertise in new technologies and scientific literature to constantly drive innovation.
     Train junior scientists as needed.
    
   
 
 
 
   Qualifications: B.S. with 5+ years of relevant experience in industry, M.S. with 3+ years of relevant experience in the industry, or PhD in Biochemistry/Chemistry/Chemical engineering/Molecular biology or related scientific subject areas with 0-2 years of relevant experience.
 
 
 
  
   
     Requirements:
     
    
     Demonstrated experience with standard analytical equipment (plate reader, nanodrop, spectrophotometer, PCR, qPCR, electrophoresis) and knowledge of molecular biology, biochemistry, and biophysics protocols is required.
     Strong technical expertise in (two or more): in vitro transcription (IVT) synthesis, molecular cloning, purification methods by liquid chromatography (LC), capillary gel electrophoresis (CGE), high-performance liquid chromatography (HPLC), liquid chromatography-mass spectrometry (LC-MS).
     Expertise in upstream processing, including experience with bioreactors at small, intermediate, and large scales; development of scale-up and scale-down models and bioreactions optimization.
     Experience in process development for therapeutics with standard downstream purification techniques, including depth filtration, FPLC and Tangential Flow Filtration (TFF).
     Familiarity with the process development of mRNA products would be a plus.
     Experience with GLP and GMP compliance and manufacturing preferred.
     Experience writing content for documentation, including SOPs, work instructions, technical protocols and reports, and technical presentations.
     A high level of commitment and a track record of quality work, with attention to detail.
     Capable of communicating the work clearly among the team.
     Ability to multi-task and prioritize to meet important deadlines.
     Ability to respond quickly to rapidly changing priorities.
     A self-starter and team player.
     Excellent written and spoken English
    
   
 
 
  Thermo Fisher Scientific is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, creed, religion, color, national or ethnic origin, citizenship, sex, sexual orientation, gender identity and expression, genetic information, veteran status, age or disability status. Join us!
"|4942
9e3bcf60dd365abd|Financial Energy Internship|https://www.indeed.com/viewjob?jk=9e3bcf60dd365abd|Milan, IT|KPMG|Internship|"
 Do you like risk? The future of the energy sector is in your hands.
  
  
 Our Regulatory & risk advisory practice is a KPMG Advisory centre of excellence. 
 We help clients across all market sectors implement robust financial risk frameworks that are compliant, lead to better decision making and improve results.
  
  
 Our Energy team handles Financial risk management within the KPMG Advisory service portfolio. Its team of professionals intercepts new business trends and assists companies in the power & utilities and oil & gas sectors.
  
  Thought leadership, knowledge sharing and the opportunity to participate in international events are the hallmarks of our global network. KPMG’s Global Energy Institute supports all our professionals in the challenges they face day to day and in the search for new business opportunities.
  
  
 Serving our top-tier cross industry clients (corporate, energy) you will join our team in Milan, working on financial risk management projects with a focus on tasks like:
  
 
 
  supporting the design and implementation of operating models for risk management, portfolio management and trading (power & utilities, oil & gas); 
  implementing models for the calculation of the fair value of financial instruments with respect to the different asset classes (e.g., commodities, interest rates and exchange rates); 
  implementing solutions for the calculation of the main risk metrics (Value at Risk / Profit at Risk) for commodity, interest rate and currency risks as part of engagements performed for companies in the energy and corporate sector.
 
  
 
 The ideal candidate must have:
  
  
 
  a specialist degree (graduate or nearing completion) in business or finance, with a programme of study that included courses on risk management and strong interest in energy sector; 
  excellent knowledge of English, preferably with study and/or work experience abroad; 
  excellent knowledge of Microsoft Office; 
  knowledge of Python. 
 
 You are a problem solver and never lose sight of your goals. You have strong interpersonal skills and are a team player. Your motivation and enthusiasm inspire confidence and empower change. You enjoy taking on challenges and are comfortable in fast-changing situations where your leadership abilities make the difference.
  
  
 In today’s increasingly complex and interconnected world, clients need to transform and adapt ever more rapidly. At KPMG Advisory, we focus on the main drivers of change: strategies, corporate finance, organisational processes and models, technological platforms, risk management and organisational change. Our work is uniquely challenging given its scope, complexity and importance. You will experience disruptive technologies and set the new standards that impact their security. You will have access to global opportunities and the possibility of gaining skills and expertise that will help you reach your goals.
  
  
 Your data will be processed in full compliance with the provisions of Regulation (EU) no. 679/2016 (General Data Protection Regulation - “GDPR”), as amended. Please see KPMG's privacy policy for further information.
  
  
 KPMG Advisory S.p.A. is an equal opportunity employer. 
 Visit www.kpmg.it to learn more.
  
  
 #LI-LZ1 
 #HYBRID
"|3276
a5db7166dc12810c|IT- SCM Support (INTERNSHIP)|https://www.indeed.com/viewjob?jk=a5db7166dc12810c|Milan, IT|Samsung Electronics|Full-time, Internship|"
 
  Position Summary
 
  Give the correct support to coordinate in the most efficient way with timely manner the activities, which are related to the Demand & Supply Forecasting process, the initial part of the Supply Chain Management.
 
 
   Role and Responsibilities
 
 
 
   Inventory & supply management:
 
 
   Checking of production plan and arrivals with related issue (i.e. quality, damages, delays…); and compare them in week of stock analysis
   Slow moving stock risk;
   On line shop product availability check;
   Collect sell out data and data input in official
   Others.
 
 
 
   Analysis and reports:
 
 
   Product Supply Inventory Report;
   KPI monitoring and performance analysis;
   Ad hoc analysis (i.e. historical data analysis on sell-in/sell-out data).
   Support to actively promote and sustain the SCM approach within the Business Unit ensuring the respect of corporate guidelines and the timely elaboration of the required information.
   Preparation of Team Objectives and support the Decision making to i.e. Meeting, Requesting.
 
 
 
   Skills and Qualifications
 
 
 
   Educational Background: Master / Bachelor with a focus in Management Engineering/Economics.
 
 
   Computer Knowledge: excellent knowledge with Excel and the most common statistical and analytical marketing tools.
 
 
   Language Knowledge: Good written English; good spoken English.
 
 
   Others: Excellent analytical skill
 
 
   Ability to work effectively with others to achieve common goals’
 
 
   Punctual, Work ethic, initiative, responsibility, commitment
 
 
   Problem solver, pays attention to details, accurate, handles multi-tasking, Good organizational skills
 
 
   Self-motivated and able to complete tasks with minimal or no supervision.
 

"|1765
